company_id,vendor_id,category_id,tax_id,name,slug,sku,barcode,short_description,description,cost_price,price,compare_price,has_variants,track_stock,weight,is_active,is_featured,meta_title,meta_desc,tax_rate
1,,,1,MONOMERO AUTO x 1Lt VAICEL,monomero-auto-x-1lt-vaicel,459,,,,36923.0,51700,,0,1,,1,0,,,21.0
1,,,1,MONOMERO AUTO x 1Lt SUBITON,monomero-auto-x-1lt-subiton,460,,,,36868.0,51700,,0,1,,1,0,,,21.0
1,,,1,MONOMERO TERMO x 1Lt NEW POLL,monomero-termo-x-1lt-new-poll,461,,,,49478.0,69300,,0,1,,1,0,,,21.0
1,,,1,MONOMERO TERMO x 1Lt VERACRIL,monomero-termo-x-1lt-veracril,462,,,,37755.0,52900,,0,1,,1,0,,,21.0
1,,,1,MONOMERO TERMO x 1Lt TERMODEN,monomero-termo-x-1lt-termoden,463,,,,33725.0,47200,,0,1,,1,0,,,21.0
1,,,1,MONOMERO TERMO x 1Lt VAICRON,monomero-termo-x-1lt-vaicron,464,,,,29082.0,40700,,0,1,,1,0,,,21.0
1,,,1,MONOMERO TERMO x 1Lt PROTHOPLAST,monomero-termo-x-1lt-prothoplast,465,,,,27839.0,39000,,0,1,,1,0,,,21.0
1,,,1,MUFLA PARA SISTEMA APC INDENTAL,mufla-para-sistema-apc-indental,466,,,,78000.0,109200,,0,1,,1,0,,,21.0
1,,,1,MUFLA METALICA PARA INYECTORA DEFLEX ,mufla-metalica-para-inyectora-deflex,467,,,,20000.0,28000,,0,1,,1,0,,,21.0
1,,,1,OCLUSORES PLASTICOS PARA FIJA,oclusores-plasticos-para-fija,468,,,,360.0,500,,0,1,,1,0,,,21.0
1,,,1,OCLUSORES PARA REMOVIBLE ROMAN,oclusores-para-removible-roman,469,,,,1400.0,2000,,0,1,,1,0,,,21.0
1,,,1,OPACIFICADOR DE METALES BASE ROSA INDENTAL,opacificador-de-metales-base-rosa-indental,470,,,,10000.0,14000,,0,1,,1,0,,,21.0
1,,,1,OPACIFICADOR DE METALES BASE DIENTE INDENTAL,opacificador-de-metales-base-diente-indental,471,,,,10000.0,14000,,0,1,,1,0,,,21.0
1,,,1,"PASTA PARA BRILLO DEFLEX x 200Gs (POLIAMIDA, FLEXIBLE, ACRILICO, METAL)",pasta-para-brillo-deflex-x-200gs-poliamida-flexible-acrilico-metal,472,,,,6500.0,9100,,0,1,,1,0,,,21.0
1,,,1,"PASTA ALTO BRILLO INDENTAL x 20Gs (POLIAMIDA, FLEXIBLE, ACRILICO, METAL)",pasta-alto-brillo-indental-x-20gs-poliamida-flexible-acrilico-metal,473,,,,1000.0,1400,,0,1,,1,0,,,21.0
1,,,1,PASTA PARA SOPORTE DE CORONA JERINGA SUPER FIX BLANCO,pasta-para-soporte-de-corona-jeringa-super-fix-blanco,474,,,,3500.0,4900,,0,1,,1,0,,,21.0
1,,,1,PASTA PARA SOPORTE DE CORONA JERINGA SUPER FIX MARRON,pasta-para-soporte-de-corona-jeringa-super-fix-marron,475,,,,3500.0,4900,,0,1,,1,0,,,21.0
1,,,1,PASTA PARA SOPORTE DE CORONA JERINGA SUPER FIX BEIGE,pasta-para-soporte-de-corona-jeringa-super-fix-beige,476,,,,3500.0,4900,,0,1,,1,0,,,21.0
1,,,1,PIEDRA POMEZ COMUN INDENTAL SUPER ESPECIAL x 1Kg,piedra-pomez-comun-indental-super-especial-x-1kg,477,,,,3850.0,5400,,0,1,,1,0,,,21.0
1,,,1,PINCEL MANGO N°4 ,pincel-mango-n4,478,,,,4000.0,5600,,0,1,,1,0,,,21.0
1,,,1,"PLACAS PARA TERMOFORMADO RIGIDA 0,08 (2mm) EGEO x UNIDAD ",placas-para-termoformado-rigida-008-2mm-egeo-x-unidad,479,,,,1800.0,2900,,0,1,,1,0,,,21.0
1,,,1,"PLACAS PARA TERMOFORMADO RIGIDA 0,08 (2mm) EGEO x PACK x 5Un ",placas-para-termoformado-rigida-008-2mm-egeo-x-pack-x-5un,480,,,,12000.0,19200,,0,1,,1,0,,,21.0
1,,,1,"PLACAS PARA TERMOFORMADO RIGIDA 0,02 (0,5mm) DENT 3D x PACK x 10Un ",placas-para-termoformado-rigida-002-05mm-dent-3d-x-pack-x-10un,481,,,,5000.0,8000,,0,1,,1,0,,,21.0
1,,,1,"PLACAS PARA TERMOFORMADO RIGIDA 0,03 (0,75mm) DENT 3D x PACK x 10Un ",placas-para-termoformado-rigida-003-075mm-dent-3d-x-pack-x-10un,482,,,,5500.0,8800,,0,1,,1,0,,,21.0
1,,,1,"PLACAS PARA TERMOFORMADO RIGIDA 0,04 (1mm) DENT 3D x PACK x 10Un ",placas-para-termoformado-rigida-004-1mm-dent-3d-x-pack-x-10un,483,,,,6000.0,9600,,0,1,,1,0,,,21.0
1,,,1,PORTAGUANTES,portaguantes,484,,,,5000.0,7000,,0,1,,1,0,,,21.0
1,,,1,PORTA INSTRUMENTAL INDENTAL ,porta-instrumental-indental,485,,,,25000.0,35000,,0,1,,1,0,,,21.0
1,,,1,REFUERZO SUPERIOR ENMALLADO DE ACERO INOX x 10 UNIDADES,refuerzo-superior-enmallado-de-acero-inox-x-10-unidades,486,,,,8200.0,11500,,0,1,,1,0,,,21.0
1,,,1,REFUERZO SUPERIOR ENMALLADO DE ACERO INOX x UNIDAD,refuerzo-superior-enmallado-de-acero-inox-x-unidad,487,,,,950.0,1300,,0,1,,1,0,,,21.0
1,,,1,REFUERZO INFERIOR ENMALLADO DE ACERO INOX x 10 UNIDADES,refuerzo-inferior-enmallado-de-acero-inox-x-10-unidades,488,,,,8200.0,11500,,0,1,,1,0,,,21.0
1,,,1,REFUERZO INFERIOR ENMALLADO DE ACERO INOX x UNIDAD,refuerzo-inferior-enmallado-de-acero-inox-x-unidad,489,,,,950.0,1300,,0,1,,1,0,,,21.0
1,,,1,REFUERZO SUPERIOR PERFORADO DE ACERO INOX x 10 UNIDADES,refuerzo-superior-perforado-de-acero-inox-x-10-unidades,490,,,,12000.0,16800,,0,1,,1,0,,,21.0
1,,,1,REFUERZO SUPERIOR PERFORADO DE ACERO INOX x UNIDAD,refuerzo-superior-perforado-de-acero-inox-x-unidad,491,,,,1400.0,2000,,0,1,,1,0,,,21.0
1,,,1,REFUERZO INFERIOR PERFORADO DE ACERO INOX x 10 UNIDADES,refuerzo-inferior-perforado-de-acero-inox-x-10-unidades,492,,,,12000.0,16800,,0,1,,1,0,,,21.0
1,,,1,REFUERZO INFERIOR PERFORADO DE ACERO INOX x UNIDAD,refuerzo-inferior-perforado-de-acero-inox-x-unidad,493,,,,1400.0,2000,,0,1,,1,0,,,21.0
1,,,1,RETENEDORES MULTIRET VARIOS COLORES TIRA DE 5 RETENEDORES CADA UNA,retenedores-multiret-varios-colores-tira-de-5-retenedores-cada-una,494,,,,3500.0,4900,,0,1,,1,0,,,21.0
1,,,1,REVESTIMIENTO GILVEST HS x 160Gs,revestimiento-gilvest-hs-x-160gs,495,,,,2000.0,2800,,0,1,,1,0,,,21.0
1,,,1,REVESTIMIENTO KERA VEST AVIO 2Kg REVEST. + 420cc LIQUIDO ,revestimiento-kera-vest-avio-2kg-revest-420cc-liquido,496,,,,38000.0,53200,,0,1,,1,0,,,21.0
1,,,1,REVESTIMIENTO VENTURA HIGH VEST AVIO 2Kg REVEST. + 480cc LIQUIDO,revestimiento-ventura-high-vest-avio-2kg-revest-480cc-liquido,497,,,,29000.0,40600,,0,1,,1,0,,,21.0
1,,,1,RUEDA DE PAÑO DEFLEX PAREA PULIDO Y BRILLO,rueda-de-pano-deflex-parea-pulido-y-brillo,498,,,,4100.0,5700,,0,1,,1,0,,,21.0
1,,,1,SEPARADOR DE ACRILICO OKI x 1Lt ROSA ,separador-de-acrilico-oki-x-1lt-rosa,499,,,,8000.0,11200,,0,1,,1,0,,,21.0
1,,,1,SEPARADOR DE ACRILICO DEFLEX x 1Lt ROSA ,separador-de-acrilico-deflex-x-1lt-rosa,500,,,,5600.0,7800,,0,1,,1,0,,,21.0
1,,,1,SEPARADOR LIQUIDO OKI LUBE x 20cc,separador-liquido-oki-lube-x-20cc,501,,,,12400.0,16500,,0,1,,1,0,,,21.0
1,,,1,SEPARADOR DE ACRILICO OKI EN SOBRE x 100Gs,separador-de-acrilico-oki-en-sobre-x-100gs,502,,,,7000.0,9800,,0,1,,1,0,,,21.0
1,,,1,YESO DENSITA TIPO V AMARILLO PESCIO x 1Kg,yeso-densita-tipo-v-amarillo-pescio-x-1kg,503,,,,6000.0,9600,,0,1,,1,0,,,21.0
1,,,1,YESO DENDITA TIPO IV ROSA PESCIO x 1Kg,yeso-dendita-tipo-iv-rosa-pescio-x-1kg,504,,,,4500.0,7200,,0,1,,1,0,,,21.0
1,,,1,YESO PIEDRA AZUL PESCIO x 25Kg,yeso-piedra-azul-pescio-x-25kg,505,,,,31900.0,51000,,0,1,,1,0,,,21.0
1,,,1,YESO PIEDRA AZUL PESCIO x 1Kg,yeso-piedra-azul-pescio-x-1kg,506,,,,1400.0,2300,,0,1,,1,0,,,21.0
1,,,1,YESO PIEDRA VERDE PESCIO x 25Kg,yeso-piedra-verde-pescio-x-25kg,507,,,,31900.0,51000,,0,1,,1,0,,,21.0
1,,,1,YESO PIEDRA VERDE PESCIO x 1Kg,yeso-piedra-verde-pescio-x-1kg,508,,,,1400.0,2300,,0,1,,1,0,,,21.0
1,,,1,YESO TALLER BLANCO PESCIO x 25Kg,yeso-taller-blanco-pescio-x-25kg,509,,,,30000.0,48000,,0,1,,1,0,,,21.0
1,,,1,YESO TALLER BLANCO PESCIO x 1Kg,yeso-taller-blanco-pescio-x-1kg,510,,,,1300.0,2200,,0,1,,1,0,,,21.0
1,,,1,YESO TALLER AMARILLO PESCIO x 25Kg,yeso-taller-amarillo-pescio-x-25kg,511,,,,30000.0,48000,,0,1,,1,0,,,21.0
1,,,1,YESO TALLER AMARILLO PESCIO x 1Kg,yeso-taller-amarillo-pescio-x-1kg,512,,,,1300.0,2200,,0,1,,1,0,,,21.0
1,,,1,Z-PRIME BISCO ADHESIVO ZIRCONIO-ALUMINA-METAL x 2Ml,z-prime-bisco-adhesivo-zirconio-alumina-metal-x-2ml,513,,,,0.0,0,,0,1,,1,0,,,21.0
1,,,1,SEPARADOR ACRILICO 100CC,separador-acrilico-100cc,514,,,,750.0,1200,,0,1,,1,0,,,21.0
1,,,1,ALCOHOL ETILICO ,alcohol-etilico,515,,,,4200.0,6700,,0,1,,1,0,,,21.0
1,,,1,"TAZA DE GOMA PARA YESO ""ROMAN""",taza-de-goma-para-yeso-roman,516,,,,1950.0,2700,,0,1,,1,0,,,21.0
1,,,1,ESPATULA PLASTICA,espatula-plastica,517,,,,320.0,500,,0,1,,1,0,,,21.0
1,,,1,ACRILICO SUBITON POLVO X 1000GR,acrilico-subiton-polvo-x-1000gr,518,,,,52000.0,72800,,0,1,,1,0,,,21.0
1,,,1,PROTHOPLAST LOQUIDO X100 ,prothoplast-loquido-x100,519,,,,27840.0,39000,,0,1,,1,0,,,21.0
1,,,1,VASO DAPPEN VIDRIO,vaso-dappen-vidrio,520,,,,855.0,1200,,0,1,,1,0,,,21.0
1,,,1,TALLADOR LECRON  ,tallador-lecron,521,,,,2175.0,3000,,0,1,,1,0,,,21.0
1,,,1,GUANTES LATEX ELIT ,guantes-latex-elit,522,,,,3330.0,4700,,0,1,,1,0,,,21.0
1,,,1,BARBIJOS TRIPACA X50 U.,barbijos-tripaca-x50-u,523,,,,1280.0,2000,,0,1,,1,0,,,21.0
